"minerID","location_code","location","start","end","REC_purchase"
"f049882","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2020-06-01","2021-01-01",8
"f049882","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2021-01-01","2021-04-01",6
"f049882","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2021-04-01","2021-07-01",3
"f049882","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2021-07-01","2021-10-01",3
"f049882","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2021-10-01","2022-01-01",5
"f096976","[""EU-EAST-RU""]","Europe - Eastern Europe - Russia","2020-06-01","2021-01-01",3
"f096976","[""EU-EAST-RU""]","Europe - Eastern Europe - Russia","2021-01-01","2021-04-01",7
"f096976","[""EU-EAST-RU""]","Europe - Eastern Europe - Russia","2021-04-01","2021-07-01",4
"f042391","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2020-06-01","2021-01-01",3
"f042391","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-01-01","2021-04-01",6
"f042391","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-04-01","2021-07-01",3
"f042391","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-07-01","2021-10-01",3
"f042391","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-10-01","2022-01-01",4
"f0805568","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",3
"f0805568","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",7
"f0805568","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",5
"f0128580","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",6
"f0128580","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",3
"f0128580","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",4
"f0128580","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",4
"f01169314","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2021-07-01","2021-10-01",2
"f01169314","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2021-10-01","2022-01-01",8
"f0401348","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",5
"f0401348","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",6
"f0401348","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",3
"f0401348","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",3
"f01126768","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",4
"f01126768","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",26
"f0115990","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",1
"f0115990","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",9
"f0115990","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",3
"f0115990","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",3
"f0115990","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",3
"f0118837","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",5
"f0118837","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",2
"f0118837","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",4
"f0118837","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",5
"f01750","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-07-01","2021-10-01",9
"f01750","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-10-01","2022-01-01",3
"f0115108","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",1
"f0115108","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",4
"f0115108","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",3
"f0115108","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",4
"f0115108","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",4
"f01052991","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",1
"f01052991","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",7
"f01052991","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",4
"f0122415","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",6
"f0122415","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",3
"f0122415","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",3
"f0122415","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",4
"f0680538","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",2
"f0680538","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",7
"f0680538","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",4
"f01152332","[""NA-US-NORTHEAST-MA""]","North America - USA - Northeast - Massachusetts","2021-07-01","2021-10-01",4
"f01152332","[""NA-US-NORTHEAST-MA""]","North America - USA - Northeast - Massachusetts","2021-10-01","2022-01-01",10
"f083065","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2020-06-01","2021-01-01",2
"f083065","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-01-01","2021-04-01",3
"f083065","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-04-01","2021-07-01",3
"f083065","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-07-01","2021-10-01",5
"f083065","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-10-01","2022-01-01",3
"f0492474","[""AS-CN-NORTHWEST-SN""]","Asia - Mainland China - Northwest - Shaanxi","2021-04-01","2021-07-01",6
"f0492474","[""AS-CN-NORTHWEST-SN""]","Asia - Mainland China - Northwest - Shaanxi","2021-07-01","2021-10-01",4
"f0492474","[""AS-CN-NORTHWEST-SN""]","Asia - Mainland China - Northwest - Shaanxi","2021-10-01","2022-01-01",3
"f0524539","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",1
"f0524539","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",4
"f0524539","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",8
"f0111885","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",1
"f0111885","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",5
"f0111885","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",5
"f0111885","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",3
"f01422501","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-10-01","2022-01-01",73
"f01090043","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",8
"f01090043","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",3
"f01392850","[""AS-CN-NORTH-NM""]","Asia - Mainland China - North - Inner Mongolia","2021-10-01","2022-01-01",14
"f0122815","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",5
"f0122815","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",3
"f0122815","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",4
"f0122815","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",4
"f097214","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",1
"f097214","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",3
"f097214","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",2
"f097214","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",4
"f097214","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",4
"f01086762","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",5
"f01086762","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",6
"f01229322","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-07-01","2021-10-01",8
"f01229322","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-10-01","2022-01-01",3
"f0134671","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",7
"f0134671","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",4
"f0134671","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",3
"f0134671","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",3
"f09589","[""AS-CN-SOUTHCENTRAL-HN""]","Asia - Mainland China - South-Central - Hunan","2020-06-01","2021-01-01",10
"f09589","[""AS-CN-SOUTHCENTRAL-HN""]","Asia - Mainland China - South-Central - Hunan","2021-01-01","2021-04-01",3
"f09589","[""AS-CN-SOUTHCENTRAL-HN""]","Asia - Mainland China - South-Central - Hunan","2021-04-01","2021-07-01",3
"f09589","[""AS-CN-SOUTHCENTRAL-HN""]","Asia - Mainland China - South-Central - Hunan","2021-07-01","2021-10-01",3
"f014409","[""NA-US-SOUTH-NC""]","North America - USA - South - North Carolina","2020-06-01","2021-01-01",7
"f014409","[""NA-US-SOUTH-NC""]","North America - USA - South - North Carolina","2021-01-01","2021-04-01",4
"f014409","[""NA-US-SOUTH-NC""]","North America - USA - South - North Carolina","2021-04-01","2021-07-01",3
"f014409","[""NA-US-SOUTH-NC""]","North America - USA - South - North Carolina","2021-07-01","2021-10-01",4
"f014409","[""NA-US-SOUTH-NC""]","North America - USA - South - North Carolina","2021-10-01","2022-01-01",3
"f0754373","[""EU-WEST-NL""]","Europe - Western Europe - Netherlands","2021-04-01","2021-07-01",4
"f0754373","[""EU-WEST-NL""]","Europe - Western Europe - Netherlands","2021-07-01","2021-10-01",3
"f0754373","[""EU-WEST-NL""]","Europe - Western Europe - Netherlands","2021-10-01","2022-01-01",7
"f01197354","[""NA-US-WEST-XX""]","North America - USA - West - Others Combined","2021-07-01","2021-10-01",2
"f01197354","[""NA-US-WEST-XX""]","North America - USA - West - Others Combined","2021-10-01","2022-01-01",9
"f024014","[""AS-CN-SOUTHCENTRAL-JX""]","Asia - Mainland China - South-Central - Jiangxi","2020-06-01","2021-01-01",6
"f024014","[""AS-CN-SOUTHCENTRAL-JX""]","Asia - Mainland China - South-Central - Jiangxi","2021-01-01","2021-04-01",17
"f024014","[""AS-CN-SOUTHCENTRAL-JX""]","Asia - Mainland China - South-Central - Jiangxi","2021-04-01","2021-07-01",47
"f024014","[""AS-CN-SOUTHCENTRAL-JX""]","Asia - Mainland China - South-Central - Jiangxi","2021-07-01","2021-10-01",65
"f024014","[""AS-CN-SOUTHCENTRAL-JX""]","Asia - Mainland China - South-Central - Jiangxi","2021-10-01","2022-01-01",57
"f0147565","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-01-01","2021-04-01",8
"f0147565","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-04-01","2021-07-01",3
"f032824","[""NA-US-SOUTH-TX""]","North America - USA - South - Texas","2020-06-01","2021-01-01",3
"f032824","[""NA-US-SOUTH-TX""]","North America - USA - South - Texas","2021-01-01","2021-04-01",4
"f032824","[""NA-US-SOUTH-TX""]","North America - USA - South - Texas","2021-04-01","2021-07-01",4
"f032824","[""NA-US-SOUTH-TX""]","North America - USA - South - Texas","2021-07-01","2021-10-01",4
"f032824","[""NA-US-SOUTH-TX""]","North America - USA - South - Texas","2021-10-01","2022-01-01",5
"f01262410","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",1
"f01262410","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",10
"f0109743","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2020-06-01","2021-01-01",1
"f0109743","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-01-01","2021-04-01",8
"f0109743","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-04-01","2021-07-01",2
"f0109743","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-07-01","2021-10-01",3
"f0109743","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-10-01","2022-01-01",3
"f0512179","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",3
"f0512179","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",5
"f0512179","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",4
"f09675","[""AS-HK""]","Asia - Hong Kong","2020-06-01","2021-01-01",10
"f09675","[""AS-HK""]","Asia - Hong Kong","2021-01-01","2021-04-01",3
"f09675","[""AS-HK""]","Asia - Hong Kong","2021-04-01","2021-07-01",3
"f01193207","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",5
"f01193207","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",6
"f0694843","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",5
"f0694843","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",3
"f0694843","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",4
"f0805402","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",1
"f0805402","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",6
"f0805402","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",4
"f019638","[""AS-CN-NORTH-NM""]","Asia - Mainland China - North - Inner Mongolia","2020-06-01","2021-01-01",11
"f019638","[""AS-CN-NORTH-NM""]","Asia - Mainland China - North - Inner Mongolia","2021-01-01","2021-04-01",3
"f019638","[""AS-CN-NORTH-NM""]","Asia - Mainland China - North - Inner Mongolia","2021-04-01","2021-07-01",3
"f019638","[""AS-CN-NORTH-NM""]","Asia - Mainland China - North - Inner Mongolia","2021-07-01","2021-10-01",3
"f019638","[""AS-CN-NORTH-NM""]","Asia - Mainland China - North - Inner Mongolia","2021-10-01","2022-01-01",3
"f0220827","[""EU-WEST-NL""]","Europe - Western Europe - Netherlands","2021-01-01","2021-04-01",2
"f0220827","[""EU-WEST-NL""]","Europe - Western Europe - Netherlands","2021-04-01","2021-07-01",4
"f0220827","[""EU-WEST-NL""]","Europe - Western Europe - Netherlands","2021-07-01","2021-10-01",4
"f0220827","[""EU-WEST-NL""]","Europe - Western Europe - Netherlands","2021-10-01","2022-01-01",3
"f01053334","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",1
"f01053334","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",5
"f01053334","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",6
"f07819","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2020-06-01","2021-01-01",10
"f07819","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-01-01","2021-04-01",3
"f0128381","[""AS-CN-NORTH-BJ""]","Asia - Mainland China - North - Beijing","2021-01-01","2021-04-01",8
"f0128381","[""AS-CN-NORTH-BJ""]","Asia - Mainland China - North - Beijing","2021-04-01","2021-07-01",2
"f0128381","[""AS-CN-NORTH-BJ""]","Asia - Mainland China - North - Beijing","2021-10-01","2022-01-01",2
"f021444","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2020-06-01","2021-01-01",8
"f021444","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-01-01","2021-04-01",2
"f021444","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-04-01","2021-07-01",2
"f021444","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-07-01","2021-10-01",2
"f021444","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-10-01","2022-01-01",2
"f0400103","[""AS-HK""]","Asia - Hong Kong","2021-01-01","2021-04-01",1
"f0400103","[""AS-HK""]","Asia - Hong Kong","2021-04-01","2021-07-01",7
"f0400103","[""AS-HK""]","Asia - Hong Kong","2021-07-01","2021-10-01",2
"f0400103","[""AS-HK""]","Asia - Hong Kong","2021-10-01","2022-01-01",2
"f019104","[""NA-CA""]","North America - Canada","2020-06-01","2021-01-01",1
"f019104","[""NA-CA""]","North America - Canada","2021-01-01","2021-04-01",2
"f019104","[""NA-CA""]","North America - Canada","2021-04-01","2021-07-01",1
"f019104","[""NA-CA""]","North America - Canada","2021-07-01","2021-10-01",8
"f019104","[""NA-CA""]","North America - Canada","2021-10-01","2022-01-01",10
"f0397052","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",2
"f0397052","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",5
"f0397052","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",3
"f0397052","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",2
"f0700033","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-04-01","2021-07-01",1168
"f0700033","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-07-01","2021-10-01",711
"f0700033","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-10-01","2022-01-01",1819
"f066102","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2020-06-01","2021-01-01",2431
"f066102","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2021-01-01","2021-04-01",687
"f066102","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2021-04-01","2021-07-01",716
"f066102","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2021-07-01","2021-10-01",697
"f066102","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2021-10-01","2022-01-01",696
"f0137019","[""AS-CN-NORTH-BJ""]","Asia - Mainland China - North - Beijing","2021-01-01","2021-04-01",667
"f0137019","[""AS-CN-NORTH-BJ""]","Asia - Mainland China - North - Beijing","2021-04-01","2021-07-01",1934
"f0137019","[""AS-CN-NORTH-BJ""]","Asia - Mainland China - North - Beijing","2021-07-01","2021-10-01",706
"f0137019","[""AS-CN-NORTH-BJ""]","Asia - Mainland China - North - Beijing","2021-10-01","2022-01-01",681
"f042558","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2020-06-01","2021-01-01",667
"f042558","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-01-01","2021-04-01",179
"f042558","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-04-01","2021-07-01",1054
"f042558","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-07-01","2021-10-01",1282
"f042558","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-10-01","2022-01-01",679
"f01039576","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-04-01","2021-07-01",875
"f01039576","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-07-01","2021-10-01",1881
"f01039576","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-10-01","2022-01-01",676
"f019002","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2020-06-01","2021-01-01",370
"f019002","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-01-01","2021-04-01",1267
"f019002","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-04-01","2021-07-01",957
"f019002","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-07-01","2021-10-01",958
"f019002","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-10-01","2022-01-01",669
"f023198","[""AS-CN-NORTHWEST-SN""]","Asia - Mainland China - Northwest - Shaanxi","2020-06-01","2021-01-01",668
"f023198","[""AS-CN-NORTHWEST-SN""]","Asia - Mainland China - Northwest - Shaanxi","2021-01-01","2021-04-01",959
"f023198","[""AS-CN-NORTHWEST-SN""]","Asia - Mainland China - Northwest - Shaanxi","2021-04-01","2021-07-01",1341
"f023198","[""AS-CN-NORTHWEST-SN""]","Asia - Mainland China - Northwest - Shaanxi","2021-07-01","2021-10-01",681
"f023198","[""AS-CN-NORTHWEST-SN""]","Asia - Mainland China - Northwest - Shaanxi","2021-10-01","2022-01-01",661
"f0151366","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-01-01","2021-04-01",466
"f0151366","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-04-01","2021-07-01",1345
"f0151366","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-07-01","2021-10-01",1159
"f0151366","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-10-01","2022-01-01",704
"f0112087","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2020-06-01","2021-01-01",124
"f0112087","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-01-01","2021-04-01",1752
"f0112087","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-04-01","2021-07-01",794
"f0112087","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-07-01","2021-10-01",835
"f0112087","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-10-01","2022-01-01",653
"f02422","[""AS-CN-NORTHWEST-SN""]","Asia - Mainland China - Northwest - Shaanxi","2020-06-01","2021-01-01",606
"f02422","[""AS-CN-NORTHWEST-SN""]","Asia - Mainland China - Northwest - Shaanxi","2021-01-01","2021-04-01",900
"f02422","[""AS-CN-NORTHWEST-SN""]","Asia - Mainland China - Northwest - Shaanxi","2021-04-01","2021-07-01",714
"f02422","[""AS-CN-NORTHWEST-SN""]","Asia - Mainland China - Northwest - Shaanxi","2021-07-01","2021-10-01",969
"f02422","[""AS-CN-NORTHWEST-SN""]","Asia - Mainland China - Northwest - Shaanxi","2021-10-01","2022-01-01",768
"f089551","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2020-06-01","2021-01-01",2127
"f089551","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-01-01","2021-04-01",630
"f089551","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-04-01","2021-07-01",637
"f0523396","[""AS-JP""]","Asia - Japan","2021-04-01","2021-07-01",1780
"f0523396","[""AS-JP""]","Asia - Japan","2021-07-01","2021-10-01",1127
"f0523396","[""AS-JP""]","Asia - Japan","2021-10-01","2022-01-01",638
"f0753213","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-04-01","2021-07-01",958
